,Unnamed: 0,HomeTeam,AwayTeam,HomeScore,AwayScore,Time,Ref,HomeForm,AwayForm,HomeMissingPlayers,AwayMissingPlayers,Round,GD,HomeAtt,HomeDef,HomeMid,HomeOVR,AwayAtt,AwayDef,AwayMid,AwayOVR,y,Year,Month,Day,Round_Number
252,252,Man United,Brighton,1,0,2017-11-25 17:00:00,Neil Swarbrick,9,9,3,1,Premier League Round 13 2017/2018,1,86,81,83,83,74,73,74,74,1,2017,11,25,13
253,253,Newcastle,Watford,0,3,2017-11-25 17:00:00,Chris Kavanagh,4,6,4,4,Premier League Round 13 2017/2018,-3,74,75,75,75,77,76,76,77,-1,2017,11,25,13
254,254,Swansea,Bournemouth,0,0,2017-11-25 17:00:00,Stuart Attwell,0,12,5,4,Premier League Round 13 2017/2018,0,75,75,77,76,76,75,74,75,0,2017,11,25,13
255,255,Tottenham,West Brom,1,1,2017-11-25 17:00:00,Mike Jones,9,1,5,4,Premier League Round 13 2017/2018,0,86,81,82,82,80,76,75,76,0,2017,11,25,13
256,256,Liverpool,Chelsea,1,1,2017-11-25 19:30:00,Michael Oliver,13,12,4,4,Premier League Round 13 2017/2018,0,83,80,82,82,85,82,85,84,0,2017,11,25,13
257,257,Southampton,Everton,4,1,2017-11-26 15:30:00,Kevin Friend,5,4,4,4,Premier League Round 13 2017/2018,3,78,77,78,78,79,79,82,80,1,2017,11,26,13
258,258,Burnley,Arsenal,0,1,2017-11-26 16:00:00,Lee Mason,10,7,6,5,Premier League Round 13 2017/2018,-1,74,75,75,75,86,80,82,83,-1,2017,11,26,13
259,259,Huddersfield,Man City,1,2,2017-11-26 18:00:00,Craig Pawson,6,15,4,4,Premier League Round 13 2017/2018,-1,73,72,73,73,84,81,85,83,-1,2017,11,26,13
260,260,Arsenal,Tottenham,2,0,2017-11-18 14:30:00,Mike Dean,10,9,5,4,Premier League Round 12 2017/2018,2,86,80,82,83,86,81,82,82,1,2017,11,18,12
261,261,Bournemouth,Huddersfield,4,0,2017-11-18 17:00:00,Lee Probert,9,6,4,4,Premier League Round 12 2017/2018,4,76,75,74,75,73,72,73,73,1,2017,11,18,12
262,262,Burnley,Swansea,2,0,2017-11-18 17:00:00,Martin Atkinson,10,3,6,4,Premier League Round 12 2017/2018,2,74,75,75,75,75,75,77,76,1,2017,11,18,12
263,263,Crystal Palace,Everton,2,2,2017-11-18 17:00:00,Anthony Taylor,4,3,5,4,Premier League Round 12 2017/2018,0,81,75,76,76,79,79,82,80,0,2017,11,18,12
264,264,Leicester,Man City,0,2,2017-11-18 17:00:00,Graham Scott,11,15,4,4,Premier League Round 12 2017/2018,-2,79,76,79,78,84,81,85,83,-1,2017,11,18,12
265,265,Liverpool,Southampton,3,0,2017-11-18 17:00:00,Mike Jones,12,5,4,4,Premier League Round 12 2017/2018,3,83,80,82,82,78,77,78,78,1,2017,11,18,12
266,266,West Brom,Chelsea,0,4,2017-11-18 17:00:00,Jonathan Moss,2,12,4,4,Premier League Round 12 2017/2018,-4,80,76,75,76,85,82,85,84,-1,2017,11,18,12
267,267,Man United,Newcastle,4,1,2017-11-18 19:30:00,Craig Pawson,9,5,2,4,Premier League Round 12 2017/2018,3,86,81,83,83,74,75,75,75,1,2017,11,18,12
268,268,Watford,West Ham,2,0,2017-11-19 18:00:00,Andre Marriner,4,5,4,5,Premier League Round 12 2017/2018,2,77,76,76,77,80,78,79,79,1,2017,11,19,12
269,269,Brighton,Stoke,2,2,2017-11-20 22:00:00,Lee Mason,8,7,4,6,Premier League Round 12 2017/2018,0,74,73,74,74,78,77,77,77,0,2017,11,20,12
270,270,Stoke,Leicester,2,2,2017-11-04 14:30:00,Robert Madley,6,11,5,4,Premier League Round 11 2017/2018,0,78,77,77,77,79,76,79,78,0,2017,11,4,11
271,271,Huddersfield,West Brom,1,0,2017-11-04 17:00:00,Roger East,4,2,3,2,Premier League Round 11 2017/2018,1,73,72,73,73,80,76,75,76,1,2017,11,4,11
272,272,Newcastle,Bournemouth,0,1,2017-11-04 17:00:00,Paul Tierney,5,7,4,5,Premier League Round 11 2017/2018,-1,74,75,75,75,76,75,74,75,-1,2017,11,4,11
273,273,Southampton,Burnley,0,1,2017-11-04 17:00:00,Lee Probert,5,8,4,5,Premier League Round 11 2017/2018,-1,78,77,78,78,74,75,75,75,-1,2017,11,4,11
274,274,Swansea,Brighton,0,1,2017-11-04 17:00:00,Mike Dean,3,8,1,1,Premier League Round 11 2017/2018,-1,75,75,77,76,74,73,74,74,-1,2017,11,4,11
275,275,West Ham,Liverpool,1,4,2017-11-04 19:30:00,Neil Swarbrick,8,10,2,2,Premier League Round 11 2017/2018,-3,80,78,79,79,83,80,82,82,-1,2017,11,4,11
276,276,Tottenham,Crystal Palace,1,0,2017-11-05 14:00:00,Kevin Friend,7,4,4,6,Premier League Round 11 2017/2018,1,86,81,82,82,81,75,76,76,1,2017,11,5,11
277,277,Man City,Arsenal,3,1,2017-11-05 16:15:00,Michael Oliver,15,13,4,4,Premier League Round 11 2017/2018,2,84,81,85,83,86,80,82,83,1,2017,11,5,11
278,278,Chelsea,Man United,1,0,2017-11-05 18:30:00,Anthony Taylor,10,12,4,4,Premier League Round 11 2017/2018,1,85,82,85,84,86,81,83,83,1,2017,11,5,11
279,279,Everton,Watford,3,2,2017-11-05 18:30:00,Graham Scott,0,7,4,4,Premier League Round 11 2017/2018,1,79,79,82,80,77,76,76,77,1,2017,11,5,11
280,280,Man United,Tottenham,1,0,2017-10-28 14:30:00,Jonathan Moss,10,10,4,5,Premier League Round 10 2017/2018,1,86,81,83,83,86,81,82,82,1,2017,10,28,10
281,281,Arsenal,Swansea,2,1,2017-10-28 17:00:00,Lee Mason,12,3,1,1,Premier League Round 10 2017/2018,1,86,80,82,83,75,75,77,76,1,2017,10,28,10
282,282,Crystal Palace,West Ham,2,2,2017-10-28 17:00:00,Robert Madley,3,7,2,0,Premier League Round 10 2017/2018,0,81,75,76,76,80,78,79,79,0,2017,10,28,10
283,283,Liverpool,Huddersfield,3,0,2017-10-28 17:00:00,Kevin Friend,6,4,2,3,Premier League Round 10 2017/2018,3,83,80,82,82,73,72,73,73,1,2017,10,28,10
284,284,Watford,Stoke,0,1,2017-10-28 17:00:00,Michael Oliver,7,3,5,5,Premier League Round 10 2017/2018,-1,77,76,76,77,78,77,77,77,-1,2017,10,28,10
285,285,West Brom,Man City,2,3,2017-10-28 17:00:00,Mike Jones,2,15,4,5,Premier League Round 10 2017/2018,-1,80,76,75,76,84,81,85,83,-1,2017,10,28,10
286,286,Bournemouth,Chelsea,0,1,2017-10-28 19:30:00,Craig Pawson,7,7,4,4,Premier League Round 10 2017/2018,-1,76,75,74,75,85,82,85,84,-1,2017,10,28,10
287,287,Brighton,Southampton,1,1,2017-10-29 15:30:00,Neil Swarbrick,7,7,5,4,Premier League Round 10 2017/2018,0,74,73,74,74,78,77,78,78,0,2017,10,29,10
288,288,Leicester,Everton,2,0,2017-10-29 18:00:00,Andre Marriner,8,1,4,4,Premier League Round 10 2017/2018,2,79,76,79,78,79,79,82,80,1,2017,10,29,10
289,289,Burnley,Newcastle,1,0,2017-10-30 22:00:00,Mike Dean,5,8,6,4,Premier League Round 10 2017/2018,1,74,75,75,75,74,75,75,75,1,2017,10,30,10
290,290,West Ham,Brighton,0,3,2017-10-20 22:00:00,Martin Atkinson,8,4,5,4,Premier League Round 9 2017/2018,-3,80,78,79,79,74,73,74,74,-1,2017,10,20,9
291,291,Chelsea,Watford,4,2,2017-10-21 14:30:00,Jonathan Moss,7,10,4,4,Premier League Round 9 2017/2018,2,85,82,85,84,77,76,76,77,1,2017,10,21,9
292,292,Huddersfield,Man United,2,1,2017-10-21 17:00:00,Lee Mason,2,13,3,0,Premier League Round 9 2017/2018,1,73,72,73,73,86,81,83,83,1,2017,10,21,9
293,293,Man City,Burnley,3,0,2017-10-21 17:00:00,Roger East,15,6,4,4,Premier League Round 9 2017/2018,3,84,81,85,83,74,75,75,75,1,2017,10,21,9
294,294,Newcastle,Crystal Palace,1,0,2017-10-21 17:00:00,Stuart Attwell,8,6,2,1,Premier League Round 9 2017/2018,1,74,75,75,75,81,75,76,76,1,2017,10,21,9
295,295,Stoke,Bournemouth,1,2,2017-10-21 17:00:00,Lee Probert,3,7,5,4,Premier League Round 9 2017/2018,-1,78,77,77,77,76,75,74,75,-1,2017,10,21,9
296,296,Swansea,Leicester,1,2,2017-10-21 17:00:00,Michael Oliver,7,6,4,5,Premier League Round 9 2017/2018,-1,75,75,77,76,79,76,79,78,-1,2017,10,21,9
297,297,Southampton,West Brom,1,0,2017-10-21 19:30:00,Graham Scott,4,3,4,4,Premier League Round 9 2017/2018,1,78,77,78,78,80,76,75,76,1,2017,10,21,9
298,298,Everton,Arsenal,2,5,2017-10-22 15:30:00,Craig Pawson,5,12,2,1,Premier League Round 9 2017/2018,-3,79,79,82,80,86,80,82,83,-1,2017,10,22,9
299,299,Tottenham,Liverpool,4,1,2017-10-22 18:00:00,Andre Marriner,13,9,4,4,Premier League Round 9 2017/2018,3,86,81,82,82,83,80,82,82,1,2017,10,22,9
300,300,Liverpool,Man United,0,0,2017-10-14 14:30:00,Martin Atkinson,6,15,2,0,Premier League Round 8 2017/2018,0,83,80,82,82,86,81,83,83,0,2017,10,14,8
301,301,Burnley,West Ham,1,1,2017-10-14 17:00:00,Stuart Attwell,8,10,4,4,Premier League Round 8 2017/2018,0,74,75,75,75,80,78,79,79,0,2017,10,14,8
302,302,Crystal Palace,Chelsea,2,1,2017-10-14 17:00:00,Andre Marriner,3,10,4,4,Premier League Round 8 2017/2018,1,81,75,76,76,85,82,85,84,1,2017,10,14,8
303,303,Man City,Stoke,7,2,2017-10-14 17:00:00,Craig Pawson,15,4,4,4,Premier League Round 8 2017/2018,5,84,81,85,83,78,77,77,77,1,2017,10,14,8
304,304,Swansea,Huddersfield,2,0,2017-10-14 17:00:00,Paul Tierney,4,2,1,2,Premier League Round 8 2017/2018,2,75,75,77,76,73,72,73,73,1,2017,10,14,8
305,305,Tottenham,Bournemouth,1,0,2017-10-14 17:00:00,Robert Madley,13,7,4,4,Premier League Round 8 2017/2018,1,86,81,82,82,76,75,74,75,1,2017,10,14,8
306,306,Watford,Arsenal,2,1,2017-10-14 19:30:00,Neil Swarbrick,8,13,4,4,Premier League Round 8 2017/2018,1,77,76,76,77,86,80,82,83,1,2017,10,14,8
307,307,Brighton,Everton,1,1,2017-10-15 15:30:00,Michael Oliver,6,7,1,4,Premier League Round 8 2017/2018,0,74,73,74,74,79,79,82,80,0,2017,10,15,8
308,308,Southampton,Newcastle,2,2,2017-10-15 18:00:00,Kevin Friend,4,10,4,4,Premier League Round 8 2017/2018,0,78,77,78,78,74,75,75,75,0,2017,10,15,8
309,309,Leicester,West Brom,1,1,2017-10-16 22:00:00,Mike Dean,5,2,1,0,Premier League Round 8 2017/2018,0,79,76,79,78,80,76,75,76,0,2017,10,16,8
310,310,Huddersfield,Tottenham,0,4,2017-09-30 14:30:00,Neil Swarbrick,5,13,4,4,Premier League Round 7 2017/2018,-4,73,72,73,73,86,81,82,82,-1,2017,9,30,7
311,311,Bournemouth,Leicester,0,0,2017-09-30 17:00:00,Graham Scott,6,4,4,4,Premier League Round 7 2017/2018,0,76,75,74,75,79,76,79,78,0,2017,9,30,7
312,312,Man United,Crystal Palace,4,0,2017-09-30 17:00:00,Mike Dean,15,3,0,1,Premier League Round 7 2017/2018,4,86,81,83,83,81,75,76,76,1,2017,9,30,7
313,313,Stoke,Southampton,2,1,2017-09-30 17:00:00,Mike Jones,2,4,4,4,Premier League Round 7 2017/2018,1,78,77,77,77,78,77,78,78,1,2017,9,30,7
314,314,West Brom,Watford,2,2,2017-09-30 17:00:00,Michael Oliver,2,7,4,5,Premier League Round 7 2017/2018,0,80,76,75,76,77,76,76,77,0,2017,9,30,7
315,315,West Ham,Swansea,1,0,2017-09-30 17:00:00,Roger East,7,7,0,1,Premier League Round 7 2017/2018,1,80,78,79,79,75,75,77,76,1,2017,9,30,7
316,316,Chelsea,Man City,0,1,2017-09-30 19:30:00,Martin Atkinson,13,15,4,4,Premier League Round 7 2017/2018,-1,85,82,85,84,84,81,85,83,-1,2017,9,30,7
317,317,Arsenal,Brighton,2,0,2017-10-01 14:00:00,Kevin Friend,13,7,1,0,Premier League Round 7 2017/2018,2,86,80,82,83,74,73,74,74,1,2017,10,1,7
318,318,Everton,Burnley,0,1,2017-10-01 16:15:00,Jonathan Moss,7,6,4,6,Premier League Round 7 2017/2018,-1,79,79,82,80,74,75,75,75,-1,2017,10,1,7
319,319,Newcastle,Liverpool,1,1,2017-10-01 18:30:00,Craig Pawson,9,6,2,2,Premier League Round 7 2017/2018,0,74,75,75,75,83,80,82,82,0,2017,10,1,7
320,320,West Ham,Tottenham,2,3,2017-09-23 14:30:00,Michael Oliver,10,11,4,4,Premier League Round 6 2017/2018,-1,80,78,79,79,86,81,82,82,-1,2017,9,23,6
321,321,Burnley,Huddersfield,0,0,2017-09-23 17:00:00,Chris Kavanagh,8,5,5,4,Premier League Round 6 2017/2018,0,74,75,75,75,73,72,73,73,0,2017,9,23,6
322,322,Everton,Bournemouth,2,1,2017-09-23 17:00:00,Martin Atkinson,3,9,4,4,Premier League Round 6 2017/2018,1,79,79,82,80,76,75,74,75,1,2017,9,23,6
323,323,Man City,Crystal Palace,5,0,2017-09-23 17:00:00,Neil Swarbrick,15,6,4,5,Premier League Round 6 2017/2018,5,84,81,85,83,81,75,76,76,1,2017,9,23,6
324,324,Southampton,Man United,0,1,2017-09-23 17:00:00,Craig Pawson,7,13,4,4,Premier League Round 6 2017/2018,-1,78,77,78,78,86,81,83,83,-1,2017,9,23,6
325,325,Stoke,Chelsea,0,4,2017-09-23 17:00:00,Mike Dean,5,13,5,4,Premier League Round 6 2017/2018,-4,78,77,77,77,85,82,85,84,-1,2017,9,23,6
326,326,Swansea,Watford,1,2,2017-09-23 17:00:00,Lee Mason,10,7,4,4,Premier League Round 6 2017/2018,-1,75,75,77,76,77,76,76,77,-1,2017,9,23,6
327,327,Leicester,Liverpool,2,3,2017-09-23 19:30:00,Anthony Taylor,7,5,1,2,Premier League Round 6 2017/2018,-1,79,76,79,78,83,80,82,82,-1,2017,9,23,6
328,328,Brighton,Newcastle,1,0,2017-09-24 18:00:00,Andre Marriner,7,9,6,4,Premier League Round 6 2017/2018,1,74,73,74,74,74,75,75,75,1,2017,9,24,6
329,329,Arsenal,West Brom,2,0,2017-09-25 22:00:00,Robert Madley,10,5,1,0,Premier League Round 6 2017/2018,2,86,80,82,83,80,76,75,76,1,2017,9,25,6
330,330,Bournemouth,Brighton,2,1,2017-09-15 22:00:00,Craig Pawson,3,7,4,5,Premier League Round 5 2017/2018,1,76,75,74,75,74,73,74,74,1,2017,9,15,5
331,331,Crystal Palace,Southampton,0,1,2017-09-16 14:30:00,Robert Madley,3,5,5,4,Premier League Round 5 2017/2018,-1,81,75,76,76,78,77,78,78,-1,2017,9,16,5
332,332,Huddersfield,Leicester,1,1,2017-09-16 17:00:00,Jon Moss,10,6,1,1,Premier League Round 5 2017/2018,0,73,72,73,73,79,76,79,78,0,2017,9,16,5
333,333,Liverpool,Burnley,1,1,2017-09-16 17:00:00,Roger East,10,10,5,4,Premier League Round 5 2017/2018,0,83,80,82,82,74,75,75,75,0,2017,9,16,5
334,334,Newcastle,Stoke,2,1,2017-09-16 17:00:00,Stuart Attwell,6,8,4,5,Premier League Round 5 2017/2018,1,74,75,75,75,78,77,77,77,1,2017,9,16,5
335,335,Watford,Man City,0,6,2017-09-16 17:00:00,Anthony Taylor,8,10,4,4,Premier League Round 5 2017/2018,-6,77,76,76,77,84,81,85,83,-1,2017,9,16,5
336,336,West Brom,West Ham,0,0,2017-09-16 17:00:00,Paul Tierney,10,6,4,4,Premier League Round 5 2017/2018,0,80,76,75,76,80,78,79,79,0,2017,9,16,5
337,337,Tottenham,Swansea,0,0,2017-09-16 19:30:00,Mike Dean,10,7,5,4,Premier League Round 5 2017/2018,0,86,81,82,82,75,75,77,76,0,2017,9,16,5
338,338,Chelsea,Arsenal,0,0,2017-09-17 15:30:00,Michael Oliver,12,9,4,4,Premier League Round 5 2017/2018,0,85,82,85,84,86,80,82,83,0,2017,9,17,5
339,339,Man United,Everton,4,0,2017-09-17 18:00:00,Andre Marriner,13,2,0,4,Premier League Round 5 2017/2018,4,86,81,83,83,79,79,82,80,1,2017,9,17,5
340,340,Man City,Liverpool,5,0,2017-09-09 14:30:00,Jonathan Moss,10,13,4,4,Premier League Round 4 2017/2018,5,84,81,85,83,83,80,82,82,1,2017,9,9,4
341,341,Arsenal,Bournemouth,3,0,2017-09-09 17:00:00,Anthony Taylor,6,4,4,4,Premier League Round 4 2017/2018,3,86,80,82,83,76,75,74,75,1,2017,9,9,4
342,342,Brighton,West Brom,3,1,2017-09-09 17:00:00,Chris Kavanagh,4,10,1,0,Premier League Round 4 2017/2018,2,74,73,74,74,80,76,75,76,1,2017,9,9,4
343,343,Everton,Tottenham,0,3,2017-09-09 17:00:00,Graham Scott,8,7,4,4,Premier League Round 4 2017/2018,-3,79,79,82,80,86,81,82,82,-1,2017,9,9,4
344,344,Leicester,Chelsea,1,2,2017-09-09 17:00:00,Lee Mason,9,6,4,4,Premier League Round 4 2017/2018,-1,79,76,79,78,85,82,85,84,-1,2017,9,9,4
345,345,Southampton,Watford,0,2,2017-09-09 17:00:00,Lee Probert,8,6,4,4,Premier League Round 4 2017/2018,-2,78,77,78,78,77,76,76,77,-1,2017,9,9,4
346,346,Stoke,Man United,2,2,2017-09-09 19:30:00,Neil Swarbrick,10,12,5,4,Premier League Round 4 2017/2018,0,78,77,77,77,86,81,83,83,0,2017,9,9,4
347,347,Burnley,Crystal Palace,1,0,2017-09-10 15:30:00,Michael Oliver,8,4,4,5,Premier League Round 4 2017/2018,1,74,75,75,75,81,75,76,76,1,2017,9,10,4
348,348,Swansea,Newcastle,0,1,2017-09-10 18:00:00,Mike Jones,10,6,1,1,Premier League Round 4 2017/2018,-1,75,75,77,76,74,75,75,75,-1,2017,9,10,4
349,349,West Ham,Huddersfield,2,0,2017-09-11 22:00:00,Kevin Friend,3,13,0,1,Premier League Round 4 2017/2018,2,80,78,79,79,73,72,73,73,1,2017,9,11,4
350,350,Bournemouth,Man City,1,2,2017-08-26 14:30:00,Mike Dean,7,10,5,4,Premier League Round 3 2017/2018,-1,76,75,74,75,84,81,85,83,-1,2017,8,26,3
351,351,Crystal Palace,Swansea,0,2,2017-08-26 17:00:00,Andre Marriner,5,10,4,4,Premier League Round 3 2017/2018,-2,81,75,76,76,75,75,77,76,-1,2017,8,26,3
352,352,Huddersfield,Southampton,0,0,2017-08-26 17:00:00,Stuart Attwell,11,7,4,4,Premier League Round 3 2017/2018,0,73,72,73,73,78,77,78,78,0,2017,8,26,3
353,353,Newcastle,West Ham,3,0,2017-08-26 17:00:00,Neil Swarbrick,6,4,1,0,Premier League Round 3 2017/2018,3,74,75,75,75,80,78,79,79,1,2017,8,26,3
354,354,Watford,Brighton,0,0,2017-08-26 17:00:00,Graham Scott,6,4,4,4,Premier League Round 3 2017/2018,0,77,76,76,77,74,73,74,74,0,2017,8,26,3
355,355,Man United,Leicester,2,0,2017-08-26 19:30:00,Michael Oliver,12,9,4,4,Premier League Round 3 2017/2018,2,86,81,83,83,79,76,79,78,1,2017,8,26,3
356,356,Chelsea,Everton,2,0,2017-08-27 15:30:00,Jonathan Moss,3,9,4,4,Premier League Round 3 2017/2018,2,85,82,85,84,79,79,82,80,1,2017,8,27,3
357,357,West Brom,Stoke,1,1,2017-08-27 15:30:00,Anthony Taylor,10,9,4,5,Premier League Round 3 2017/2018,0,80,76,75,76,78,77,77,77,0,2017,8,27,3
358,358,Liverpool,Arsenal,4,0,2017-08-27 18:00:00,Craig Pawson,13,9,2,1,Premier League Round 3 2017/2018,4,83,80,82,82,86,80,82,83,1,2017,8,27,3
359,359,Tottenham,Burnley,1,1,2017-08-27 18:00:00,Lee Mason,6,8,4,4,Premier League Round 3 2017/2018,0,86,81,82,82,74,75,75,75,0,2017,8,27,3
360,360,Swansea,Man United,0,4,2017-08-19 14:30:00,Jon Moss,11,9,4,4,Premier League Round 2 2017/2018,-4,75,75,77,76,86,81,83,83,-1,2017,8,19,2
361,361,Bournemouth,Watford,0,2,2017-08-19 17:00:00,Roger East,7,9,4,4,Premier League Round 2 2017/2018,-2,76,75,74,75,77,76,76,77,-1,2017,8,19,2
362,362,Burnley,West Brom,0,1,2017-08-19 17:00:00,Martin Atkinson,11,4,5,5,Premier League Round 2 2017/2018,-1,74,75,75,75,80,76,75,76,-1,2017,8,19,2
363,363,Leicester,Brighton,2,0,2017-08-19 17:00:00,Lee Probert,4,5,5,5,Premier League Round 2 2017/2018,2,79,76,79,78,74,73,74,74,1,2017,8,19,2
364,364,Liverpool,Crystal Palace,1,0,2017-08-19 17:00:00,Kevin Friend,10,5,4,4,Premier League Round 2 2017/2018,1,83,80,82,82,81,75,76,76,1,2017,8,19,2
365,365,Southampton,West Ham,3,2,2017-08-19 17:00:00,Lee Mason,8,2,4,3,Premier League Round 2 2017/2018,1,78,77,78,78,80,78,79,79,1,2017,8,19,2
366,366,Stoke,Arsenal,1,0,2017-08-19 19:30:00,Andre Marriner,6,9,4,4,Premier League Round 2 2017/2018,1,78,77,77,77,86,80,82,83,1,2017,8,19,2
367,367,Huddersfield,Newcastle,1,0,2017-08-20 15:30:00,Craig Pawson,8,9,1,1,Premier League Round 2 2017/2018,1,73,72,73,73,74,75,75,75,1,2017,8,20,2
368,368,Tottenham,Chelsea,1,2,2017-08-20 18:00:00,Anthony Taylor,9,3,4,5,Premier League Round 2 2017/2018,-1,86,81,82,82,85,82,85,84,-1,2017,8,20,2
369,369,Man City,Everton,1,1,2017-08-21 22:00:00,Robert Madley,12,13,4,4,Premier League Round 2 2017/2018,0,84,81,85,83,79,79,82,80,0,2017,8,21,2
370,370,Arsenal,Leicester,4,3,2017-08-11 21:45:00,Mike Dean,9,7,1,0,Premier League Round 1,1,86,80,82,83,79,76,79,78,1,2017,8,11,1
371,371,Watford,Liverpool,3,3,2017-08-12 14:30:00,Anthony Taylor,8,12,4,4,Premier League Round 1 2017/2018,0,77,76,76,77,83,80,82,82,0,2017,8,12,1
372,372,Chelsea,Burnley,2,3,2017-08-12 17:00:00,Craig Pawson,3,11,4,5,Premier League Round 1 2017/2018,-1,85,82,85,84,74,75,75,75,-1,2017,8,12,1
373,373,Crystal Palace,Huddersfield,0,3,2017-08-12 17:00:00,Jonathan Moss,8,5,5,4,Premier League Round 1 2017/2018,-3,81,75,76,76,73,72,73,73,-1,2017,8,12,1
374,374,Everton,Stoke,1,0,2017-08-12 17:00:00,Neil Swarbrick,11,6,4,5,Premier League Round 1 2017/2018,1,79,79,82,80,78,77,77,77,1,2017,8,12,1
375,375,Southampton,Swansea,0,0,2017-08-12 17:00:00,Mike Jones,8,11,4,4,Premier League Round 1 2017/2018,0,78,77,78,78,75,75,77,76,0,2017,8,12,1
376,376,West Brom,Bournemouth,1,0,2017-08-12 17:00:00,Robert Madley,4,10,4,4,Premier League Round 1 2017/2018,1,80,76,75,76,76,75,74,75,1,2017,8,12,1
377,377,Brighton,Man City,0,2,2017-08-12 19:30:00,Michael Oliver,8,12,4,4,Premier League Round 1 2017/2018,-2,74,73,74,74,84,81,85,83,-1,2017,8,12,1
378,378,Newcastle,Tottenham,0,2,2017-08-13 15:30:00,Andre Marriner,10,9,4,4,Premier League Round 1 2017/2018,-2,74,75,75,75,86,81,82,82,-1,2017,8,13,1
379,379,Man United,West Ham,4,0,2017-08-13 18:00:00,Martin Atkinson,9,5,4,4,Premier League Round 1 2017/2018,4,86,81,83,83,80,78,79,79,1,2017,8,13,1
